scenario_id,vehicle_id,cluster,margin,cluster2,is_edge
eb6803295a782379,2383,2,1.683,0,0
eb6803295a782379,2387,2,1.49,0,0
eb6803295a782379,2393,2,1.443,0,0
eb6803295a782379,2398,2,1.076,0,1
eb6803295a782379,2422,1,1.04,2,1
eb6803295a782379,2435,2,1.626,3,0
eb6803295a782379,2440,0,1.12,2,1
eb6803295a782379,2443,1,7.034,2,0
dd7611f7bd666940,5852,1,6.653,2,0
7e1c6347396a6225,5183,1,1.016,2,1
7e1c6347396a6225,2067,2,1.003,3,1
7e1c6347396a6225,2070,2,1.387,0,0
7e1c6347396a6225,2076,2,3.769,3,0
1ad8ddbdd03c5e55,1088,3,1.275,2,0
1ad8ddbdd03c5e55,0,3,2.839,1,0
1ad8ddbdd03c5e55,9,2,1.183,1,1
1ad8ddbdd03c5e55,10,1,1.167,3,1
fe409e7ba0200593,3105,1,5.292,2,0
fe409e7ba0200593,1966,2,1.36,3,0
fe409e7ba0200593,1967,1,6.696,2,0
24b13f603f5514bf,4383,1,2.645,2,0
6b0324bf4a5f87ec,282,2,1.588,1,0
6b0324bf4a5f87ec,56,2,1.598,1,0
6b0324bf4a5f87ec,57,2,2.374,1,0
6b0324bf4a5f87ec,61,0,1.707,2,0
6b0324bf4a5f87ec,62,2,1.265,0,0
6b0324bf4a5f87ec,64,2,3.643,3,0
6b0324bf4a5f87ec,65,2,2.794,0,0
6b0324bf4a5f87ec,67,2,1.433,1,0
6b0324bf4a5f87ec,69,2,2.38,1,0
4b3f987653bcb4f9,2129,1,2.592,2,0
4b3f987653bcb4f9,1732,2,4.344,3,0
4b3f987653bcb4f9,1733,1,4.903,2,0
4b3f987653bcb4f9,1734,2,1.983,1,0
4b3f987653bcb4f9,1736,2,4.52,3,0
4b3f987653bcb4f9,1737,1,5.259,2,0
4b3f987653bcb4f9,1740,2,1.919,1,0
4b3f987653bcb4f9,1744,1,3.056,2,0
4b3f987653bcb4f9,1751,3,3.495,2,0
4b3f987653bcb4f9,1753,2,1.834,1,0
4b3f987653bcb4f9,1761,1,3.037,2,0
4b3f987653bcb4f9,1763,3,2.109,1,0
2cadc33f82350bd1,885,2,3.712,0,0
2cadc33f82350bd1,445,2,1.648,0,0
2cadc33f82350bd1,456,3,2.58,2,0
2cadc33f82350bd1,465,2,1.148,1,1
2cadc33f82350bd1,482,2,2.007,1,0
58dda8e4a23de37b,1536,1,2.969,2,0
58dda8e4a23de37b,1172,1,2.196,3,0
58dda8e4a23de37b,1173,1,2.813,2,0
58dda8e4a23de37b,1174,2,2.092,3,0
58dda8e4a23de37b,1177,1,1.552,2,0
58dda8e4a23de37b,1179,1,3.523,2,0
58dda8e4a23de37b,1183,2,3.774,1,0
58dda8e4a23de37b,1190,2,4.94,3,0
16f6be61e5ad328f,194,2,3.836,3,0
16f6be61e5ad328f,129,2,5.62,3,0
16f6be61e5ad328f,130,0,1.885,2,0
16f6be61e5ad328f,131,2,5.691,3,0
16f6be61e5ad328f,132,2,6.346,3,0
16f6be61e5ad328f,133,2,5.797,3,0
16f6be61e5ad328f,135,2,4.74,3,0
16f6be61e5ad328f,136,2,5.202,3,0
16f6be61e5ad328f,137,2,5.126,3,0
16f6be61e5ad328f,138,0,2.131,2,0
16f6be61e5ad328f,141,2,2.15,0,0
16f6be61e5ad328f,142,0,1.182,2,1
16f6be61e5ad328f,143,2,4.023,0,0
16f6be61e5ad328f,144,2,5.356,3,0
16f6be61e5ad328f,145,2,4.81,3,0
16f6be61e5ad328f,146,2,5.761,3,0
16f6be61e5ad328f,119,2,3.761,3,0
16f6be61e5ad328f,120,0,3.882,2,0
16f6be61e5ad328f,122,2,2.395,0,0
16f6be61e5ad328f,123,0,2.026,2,0
16f6be61e5ad328f,124,2,5.566,3,0
16f6be61e5ad328f,125,2,4.907,3,0
16f6be61e5ad328f,126,2,5.906,3,0
16f6be61e5ad328f,127,2,4.692,3,0
6f7cb7f246ef7fa6,0,1,2.593,3,0
6f7cb7f246ef7fa6,1,1,1.687,2,0
6f7cb7f246ef7fa6,2,1,4.022,2,0
6f7cb7f246ef7fa6,3,1,7.588,2,0
6f7cb7f246ef7fa6,4,3,3.461,2,0
6f7cb7f246ef7fa6,6,1,1.283,2,0
6f7cb7f246ef7fa6,8,2,4.428,0,0
6f7cb7f246ef7fa6,9,1,1.421,2,0
6f7cb7f246ef7fa6,11,2,1.677,1,0
6f7cb7f246ef7fa6,12,1,2.84,2,0
6f7cb7f246ef7fa6,14,1,1.127,2,1
6f7cb7f246ef7fa6,20,1,3.203,2,0
6f7cb7f246ef7fa6,29,1,3.182,2,0
6f7cb7f246ef7fa6,30,1,4.162,2,0
76f411e5260c9b20,589,3,2.003,1,0
76f411e5260c9b20,501,2,1.243,0,0
76f411e5260c9b20,503,3,3.089,2,0
76f411e5260c9b20,504,3,2.044,2,0
76f411e5260c9b20,507,2,4.15,3,0
fe0a8780037fbc2f,1082,2,3.943,0,0
fe0a8780037fbc2f,853,2,2.769,1,0
fe0a8780037fbc2f,864,2,4.507,3,0
fe0a8780037fbc2f,905,3,3.239,2,0
12594d4870ba466f,2377,1,2.571,3,0
12594d4870ba466f,1324,2,5.276,3,0
12594d4870ba466f,1325,1,2.422,2,0
12594d4870ba466f,1327,2,5.267,3,0
3dc3fbefa3cd0425,2213,1,2.723,2,0
3dc3fbefa3cd0425,1474,2,1.183,0,1
3dc3fbefa3cd0425,1477,2,1.605,0,0
3dc3fbefa3cd0425,1478,2,1.018,0,1
3dc3fbefa3cd0425,1479,3,2.574,1,0
3dc3fbefa3cd0425,1480,1,9.875,2,0
3dc3fbefa3cd0425,1481,3,1.312,2,0
3dc3fbefa3cd0425,1483,1,16.526,2,0
3dc3fbefa3cd0425,1484,2,1.256,3,0
3dc3fbefa3cd0425,1488,0,1.171,2,1
3dc3fbefa3cd0425,1489,2,2.989,0,0
3dc3fbefa3cd0425,1491,1,2.131,2,0
3dc3fbefa3cd0425,1497,1,7.182,2,0
3dc3fbefa3cd0425,1498,1,10.297,2,0
3dc3fbefa3cd0425,1499,1,6.335,2,0
3dc3fbefa3cd0425,1501,1,3.582,2,0
3dc3fbefa3cd0425,1502,1,3.773,2,0
bcb5c22d12b3481,2244,3,3.505,2,0
bcb5c22d12b3481,1890,2,6.811,3,0
2070eb3bed2d0a24,570,0,4.869,2,0
2070eb3bed2d0a24,386,0,4.083,2,0
2070eb3bed2d0a24,387,0,4.623,2,0
2070eb3bed2d0a24,388,0,2.077,2,0
2070eb3bed2d0a24,389,0,5.633,2,0
2070eb3bed2d0a24,391,0,1.352,2,0
2070eb3bed2d0a24,393,0,4.78,2,0
2070eb3bed2d0a24,394,2,2.871,0,0
2070eb3bed2d0a24,395,0,2.777,2,0
2070eb3bed2d0a24,397,0,1.259,2,0
beaee007fc288ad3,1252,0,1.573,2,0
beaee007fc288ad3,1029,3,3.809,2,0
beaee007fc288ad3,1042,2,6.049,3,0
beaee007fc288ad3,1055,2,6.062,3,0
beaee007fc288ad3,1056,2,1.156,0,1
beaee007fc288ad3,1073,0,1.74,2,0
32e97d826bd51e1f,2174,3,3.139,2,0
32e97d826bd51e1f,1580,3,3.405,2,0
ea9e5bec9ee1f1e0,2033,1,2.852,3,0
ea9e5bec9ee1f1e0,1610,2,2.51,0,0
ea9e5bec9ee1f1e0,1611,2,1.639,0,0
ea9e5bec9ee1f1e0,1612,2,3.475,0,0
ea9e5bec9ee1f1e0,1613,2,1.936,0,0
ea9e5bec9ee1f1e0,1614,2,2.135,0,0
ea9e5bec9ee1f1e0,1615,2,2.619,0,0
ea9e5bec9ee1f1e0,1616,2,1.453,0,0
ea9e5bec9ee1f1e0,1617,2,6.27,3,0
ea9e5bec9ee1f1e0,1618,2,1.171,0,1
4ad71aa02538b1db,2024,2,1.374,0,0
4ad71aa02538b1db,1633,2,1.396,0,0
4ad71aa02538b1db,1651,0,1.958,2,0
79f69d2aec677700,521,1,3.287,2,0
79f69d2aec677700,522,2,1.855,1,0
79f69d2aec677700,533,0,1.456,2,0
105e0d5ad89e6822,2675,2,6.115,3,0
105e0d5ad89e6822,2677,2,2.783,0,0
105e0d5ad89e6822,2678,2,4.983,3,0
105e0d5ad89e6822,2679,3,4.533,2,0
105e0d5ad89e6822,2681,1,9.563,2,0
105e0d5ad89e6822,2682,3,1.093,1,1
105e0d5ad89e6822,2684,2,2.343,0,0
105e0d5ad89e6822,2689,0,1.713,2,0
105e0d5ad89e6822,2692,1,1.914,2,0
105e0d5ad89e6822,2694,2,5.902,3,0
105e0d5ad89e6822,2699,2,4.227,3,0
7110579edbc916c7,223,1,3.777,2,0
7110579edbc916c7,0,1,4.423,2,0
7110579edbc916c7,1,1,6.635,2,0
7110579edbc916c7,2,2,7.11,3,0
7110579edbc916c7,6,2,5.187,3,0
7110579edbc916c7,8,1,6.644,2,0
7110579edbc916c7,9,3,5.451,2,0
7110579edbc916c7,10,2,4.842,3,0
7110579edbc916c7,12,2,2.327,1,0
7110579edbc916c7,13,2,1.838,1,0
7110579edbc916c7,84,2,5.369,3,0
39b329a05f1ca69b,957,2,1.444,3,0
3cd36d702ee49b69,516,0,6.088,2,0
3cd36d702ee49b69,476,0,6.219,2,0
3cd36d702ee49b69,477,0,5.959,2,0
3cd36d702ee49b69,478,3,3.35,2,0
3cd36d702ee49b69,479,2,1.512,0,0
3cd36d702ee49b69,481,0,6.095,2,0
3d7f613e80ae3d82,2277,2,5.072,3,0
3d7f613e80ae3d82,427,2,6.404,3,0
3d7f613e80ae3d82,430,2,3.742,3,0
3d7f613e80ae3d82,434,2,4.062,3,0
3d7f613e80ae3d82,469,2,1.151,1,1
89d6f5becc44a1d5,3582,1,2.772,2,0
89d6f5becc44a1d5,2318,3,3.187,2,0
89d6f5becc44a1d5,2319,2,1.554,3,0
c0ebe6b17624308d,3438,2,2.642,3,0
c0ebe6b17624308d,2647,3,2.207,2,0
15322cbb2498d2e5,5384,1,3.734,2,0
15322cbb2498d2e5,1573,1,3.67,2,0
15322cbb2498d2e5,1583,3,1.217,2,0
f74c6828e8fc71e5,839,3,3.375,2,0
f74c6828e8fc71e5,639,2,1.338,3,0
f74c6828e8fc71e5,648,2,1.926,1,0
748fc49c5e1b2190,1354,3,2.873,2,0
748fc49c5e1b2190,1183,2,2.681,1,0
589eaa25844256d1,1730,1,3.739,2,0
589eaa25844256d1,878,2,1.878,3,0
589eaa25844256d1,879,2,1.335,0,0
589eaa25844256d1,893,2,4.278,0,0
589eaa25844256d1,894,2,1.829,0,0
6d1000e9cabb1aee,4146,2,1.303,0,0
6d1000e9cabb1aee,2288,1,2.328,2,0
6d1000e9cabb1aee,2290,2,3.692,0,0
6d1000e9cabb1aee,2292,2,4.08,1,0
6d1000e9cabb1aee,2293,2,5.728,3,0
6d1000e9cabb1aee,2294,1,2.912,2,0
6d1000e9cabb1aee,2295,2,1.493,0,0
6d1000e9cabb1aee,2296,2,5.44,3,0
6d1000e9cabb1aee,2297,1,2.861,2,0
6d1000e9cabb1aee,2298,2,5.293,3,0
6d1000e9cabb1aee,2300,2,1.351,0,0
6d1000e9cabb1aee,2303,2,6.53,3,0
6d1000e9cabb1aee,2305,2,4.943,3,0
6d1000e9cabb1aee,2306,2,5.337,3,0
6d1000e9cabb1aee,2307,2,4.736,0,0
6d1000e9cabb1aee,2308,2,3.153,0,0
6d1000e9cabb1aee,2328,2,5.136,3,0
6d1000e9cabb1aee,2344,2,2.642,0,0
6d1000e9cabb1aee,2351,2,1.612,0,0
6d1000e9cabb1aee,2353,2,5.234,3,0
6d1000e9cabb1aee,2355,2,1.179,0,1
6d1000e9cabb1aee,2356,2,1.129,0,1
6d1000e9cabb1aee,2358,2,5.338,3,0
6d1000e9cabb1aee,2359,2,2.588,0,0
6d1000e9cabb1aee,2373,0,1.341,2,0
6d1000e9cabb1aee,2374,2,1.3,0,0
6d1000e9cabb1aee,2375,0,2.104,2,0
742a2890283e38f7,61,2,1.889,0,0
742a2890283e38f7,0,0,9.909,2,0
742a2890283e38f7,1,0,7.892,2,0
742a2890283e38f7,2,2,1.623,0,0
742a2890283e38f7,3,0,1.103,2,1
742a2890283e38f7,4,2,1.228,0,0
742a2890283e38f7,5,0,1.123,2,1
742a2890283e38f7,6,2,2.48,0,0
742a2890283e38f7,8,0,1.469,2,0
742a2890283e38f7,9,0,6.04,2,0
742a2890283e38f7,10,2,1.608,0,0
742a2890283e38f7,11,0,2.32,2,0
742a2890283e38f7,12,0,2.025,2,0
742a2890283e38f7,13,0,2.738,2,0
742a2890283e38f7,14,2,1.615,0,0
742a2890283e38f7,15,2,1.138,0,1
742a2890283e38f7,16,2,2.026,0,0
742a2890283e38f7,18,2,1.45,0,0
742a2890283e38f7,19,0,10.551,2,0
b0a9fc6715235a7e,5479,2,1.09,1,1
dfbb7b2c3d7b3296,629,0,4.451,2,0
dfbb7b2c3d7b3296,537,0,1.221,3,0
dfbb7b2c3d7b3296,538,0,4.565,2,0
dfbb7b2c3d7b3296,539,0,4.616,2,0
dfbb7b2c3d7b3296,540,0,2.342,2,0
dfbb7b2c3d7b3296,541,0,2.342,2,0
dfbb7b2c3d7b3296,544,0,2.535,2,0
fea8e30a681cfdf1,196,2,2.901,0,0
902dab05feed5251,1956,0,5.795,2,0
902dab05feed5251,1600,0,5.109,2,0
902dab05feed5251,1601,0,5.479,2,0
902dab05feed5251,1603,0,2.989,2,0
902dab05feed5251,1604,0,4.441,2,0
1fac07dd4194eaad,2364,3,4.741,2,0
1fac07dd4194eaad,2200,3,1.202,1,0
290e6f67dfbf95d8,0,2,4.222,0,0
290e6f67dfbf95d8,1,2,1.664,1,0
290e6f67dfbf95d8,3,2,4.02,0,0
290e6f67dfbf95d8,4,2,5.795,0,0
290e6f67dfbf95d8,5,2,6.746,3,0
290e6f67dfbf95d8,6,2,4.774,3,0
290e6f67dfbf95d8,14,2,4.993,3,0
290e6f67dfbf95d8,15,2,6.99,3,0
290e6f67dfbf95d8,17,2,5.551,3,0
290e6f67dfbf95d8,21,2,5.105,3,0
290e6f67dfbf95d8,23,1,1.294,2,0
290e6f67dfbf95d8,25,2,1.933,1,0
290e6f67dfbf95d8,29,2,3.071,3,0
ea30ec7e9982b1ce,2340,2,2.395,0,0
358e2ad74291342a,3116,1,3.37,3,0
358e2ad74291342a,750,3,2.434,2,0
358e2ad74291342a,780,2,1.677,1,0
f59a71b225d90d12,58,2,2.623,0,0
f59a71b225d90d12,0,0,14.07,2,0
f59a71b225d90d12,1,2,2.707,0,0
f59a71b225d90d12,3,2,1.486,0,0
f59a71b225d90d12,5,2,2.377,0,0
f59a71b225d90d12,6,2,2.587,0,0
f59a71b225d90d12,7,2,3.258,0,0
f59a71b225d90d12,8,2,2.857,0,0
f59a71b225d90d12,9,2,1.573,0,0
f59a71b225d90d12,10,2,1.335,0,0
f59a71b225d90d12,15,2,2.216,0,0
f59a71b225d90d12,16,2,3.75,0,0
f59a71b225d90d12,17,2,2.799,0,0
f59a71b225d90d12,18,0,4.175,2,0
f59a71b225d90d12,19,2,1.06,0,1
f59a71b225d90d12,20,2,2.17,1,0
f59a71b225d90d12,21,2,3.476,0,0
f59a71b225d90d12,23,2,2.036,1,0
f59a71b225d90d12,24,2,1.473,0,0
f59a71b225d90d12,26,0,2.209,2,0
f2f26dee826703ca,193,2,2.517,1,0
f2f26dee826703ca,53,2,1.438,1,0
f2f26dee826703ca,79,2,2.525,3,0
f2f26dee826703ca,105,2,6.702,3,0
9932947d8e712403,431,3,3.486,2,0
9932947d8e712403,323,3,1.934,2,0
9932947d8e712403,325,2,4.768,3,0
9932947d8e712403,327,1,1.28,2,0
9932947d8e712403,334,1,5.408,2,0
9932947d8e712403,337,1,1.351,2,0
9932947d8e712403,344,1,4.017,2,0
303d81f71e30bd8f,352,1,2.444,2,0
303d81f71e30bd8f,353,2,1.293,1,0
5626b0c3baa92c9c,226,2,5.124,3,0
5626b0c3baa92c9c,114,3,2.061,1,0
5626b0c3baa92c9c,119,1,6.776,2,0
5626b0c3baa92c9c,126,2,1.638,0,0
f698010fc07e9614,777,2,7.251,3,0
f698010fc07e9614,756,3,1.85,1,0
67a37961944b92f1,907,3,1.454,1,0
4a13085cd7094fba,4250,1,2.436,2,0
4a13085cd7094fba,2063,1,2.091,3,0
4a13085cd7094fba,2080,2,6.646,3,0
4a13085cd7094fba,2083,2,1.317,1,0
5e61073f3977a92a,3061,1,2.089,2,0
5e61073f3977a92a,558,2,2.765,1,0
5e61073f3977a92a,579,3,2.541,2,0
decec094822888af,5213,2,1.53,0,0
decec094822888af,2749,0,1.135,2,1
decec094822888af,2750,1,2.88,3,0
decec094822888af,2752,0,2.477,2,0
decec094822888af,2753,1,6.667,2,0
decec094822888af,2754,3,5.788,2,0
decec094822888af,2756,2,2.874,0,0
decec094822888af,2757,0,3.646,2,0
decec094822888af,2758,2,2.471,0,0
decec094822888af,2761,3,1.393,2,0
decec094822888af,2769,1,3.475,2,0
decec094822888af,2782,1,2.884,2,0
bb4f48ea1943b77d,3087,1,8.521,2,0
6bdf5447874b33e5,2975,1,3.302,2,0
6bdf5447874b33e5,1690,2,4.938,3,0
55132678e4a395ba,89,2,1.199,1,1
55132678e4a395ba,0,0,1.676,2,0
55132678e4a395ba,1,0,1.38,2,0
55132678e4a395ba,2,0,1.815,2,0
55132678e4a395ba,3,0,1.164,2,1
55132678e4a395ba,4,0,1.179,2,1
55132678e4a395ba,5,0,1.664,2,0
55132678e4a395ba,6,2,1.319,0,0
55132678e4a395ba,7,0,1.51,2,0
55132678e4a395ba,8,0,1.345,2,0
55132678e4a395ba,9,1,1.266,2,0
55132678e4a395ba,10,1,5.554,2,0
55132678e4a395ba,11,0,1.039,2,1
55132678e4a395ba,12,0,1.24,2,0
55132678e4a395ba,13,1,2.247,2,0
55132678e4a395ba,14,0,1.6,2,0
55132678e4a395ba,16,1,1.376,2,0
55132678e4a395ba,17,2,2.07,3,0
55132678e4a395ba,19,2,2.383,3,0
55132678e4a395ba,21,2,2.841,3,0
d1a4bf51344bb5eb,1346,1,1.682,2,0
d1a4bf51344bb5eb,1316,1,2.906,2,0
d1a4bf51344bb5eb,1317,1,2.5,2,0
f75a5a37f5c178cc,4,2,2.209,1,0
f75a5a37f5c178cc,6,2,1.072,3,1
f75a5a37f5c178cc,20,2,1.83,1,0
f75a5a37f5c178cc,32,0,2.41,2,0
c9a153fc32b16339,2173,1,1.279,3,0
c9a153fc32b16339,1956,3,4.856,2,0
a4d68b1c15b4ebcd,1712,3,2.521,2,0
a4d68b1c15b4ebcd,859,3,7.585,2,0
a4d68b1c15b4ebcd,891,2,1.467,0,0
9f9452a26ecb5556,4179,0,5.077,2,0
9f9452a26ecb5556,1081,0,4.817,2,0
9f9452a26ecb5556,1084,0,5.151,2,0
9f9452a26ecb5556,1086,0,6.264,2,0
9f9452a26ecb5556,1120,0,6.3,2,0
b93ab41e4a322412,1647,0,2.013,2,0
b93ab41e4a322412,1156,0,2.33,2,0
b93ab41e4a322412,1157,0,2.907,2,0
b93ab41e4a322412,1159,0,1.745,2,0
b93ab41e4a322412,1160,3,2.422,2,0
b93ab41e4a322412,1161,0,2.102,2,0
b93ab41e4a322412,1164,0,1.854,2,0
b93ab41e4a322412,1167,0,2.444,2,0
b93ab41e4a322412,1174,1,1.089,2,1
b93ab41e4a322412,1186,0,1.775,2,0
b93ab41e4a322412,1209,0,1.497,2,0
b93ab41e4a322412,1211,2,4.716,3,0
b93ab41e4a322412,1214,0,1.683,2,0
b93ab41e4a322412,1216,0,3.841,2,0
b93ab41e4a322412,1217,0,5.116,2,0
81927438ce0c668b,1308,1,2.148,3,0
81927438ce0c668b,945,2,3.775,0,0
81927438ce0c668b,947,2,4.802,0,0
81927438ce0c668b,951,0,2.126,2,0
81927438ce0c668b,956,2,1.811,0,0
81927438ce0c668b,969,2,1.865,0,0
81927438ce0c668b,970,2,3.459,0,0
81927438ce0c668b,973,3,4.154,2,0
3848b9d0dbc6d8fb,0,2,3.359,3,0
3848b9d0dbc6d8fb,4,2,1.909,0,0
3848b9d0dbc6d8fb,6,2,2.686,0,0
3848b9d0dbc6d8fb,7,2,1.941,0,0
3848b9d0dbc6d8fb,8,2,1.007,0,1
3848b9d0dbc6d8fb,18,2,2.343,1,0
3848b9d0dbc6d8fb,20,2,4.985,3,0
575d42d5b624a2fd,399,3,2.016,1,0
575d42d5b624a2fd,15,2,1.068,3,1
575d42d5b624a2fd,36,2,1.385,1,0
67f34c6020138efd,1479,2,1.135,0,1
67f34c6020138efd,1286,2,1.037,0,1
67f34c6020138efd,1287,2,1.103,0,1
67f34c6020138efd,1288,2,1.043,0,1
67f34c6020138efd,1290,2,1.53,0,0
67f34c6020138efd,1291,2,1.156,0,1
67f34c6020138efd,1292,2,1.633,0,0
67f34c6020138efd,1293,0,1.759,2,0
67f34c6020138efd,1295,0,1.141,2,1
67f34c6020138efd,1296,0,1.262,2,0
67f34c6020138efd,1297,0,1.29,2,0
67f34c6020138efd,1298,0,1.348,2,0
67f34c6020138efd,1299,2,2.271,0,0
67f34c6020138efd,1301,2,1.511,0,0
67f34c6020138efd,1304,2,2.684,0,0
67f34c6020138efd,1306,2,1.972,0,0
67f34c6020138efd,1309,2,1.413,0,0
67f34c6020138efd,1324,2,1.546,0,0
67f34c6020138efd,1330,0,3.106,2,0
67f34c6020138efd,1345,0,2.098,2,0
67f34c6020138efd,1348,0,1.985,2,0
67f34c6020138efd,1350,0,2.224,2,0
8bc1e6bb1a71f872,3573,0,4.383,2,0
8bc1e6bb1a71f872,1037,0,1.469,2,0
8bc1e6bb1a71f872,1039,0,3.429,2,0
8bc1e6bb1a71f872,1041,0,4.246,2,0
8bc1e6bb1a71f872,1046,0,4.474,2,0
8bc1e6bb1a71f872,1063,0,4.509,2,0
8bc1e6bb1a71f872,1065,0,4.388,2,0
8bc1e6bb1a71f872,1073,0,3.484,2,0
8bc1e6bb1a71f872,1076,0,4.152,2,0
b63aa33de1d8bd7a,602,2,1.786,1,0
8e72f1323c4e19d,1474,2,4.232,3,0
8e72f1323c4e19d,1476,2,4.122,3,0
8e72f1323c4e19d,1480,2,1.373,0,0
bb8ca35d09f9733b,1847,0,4.569,2,0
bb8ca35d09f9733b,1716,0,4.926,2,0
bb8ca35d09f9733b,1721,0,4.393,2,0
bb8ca35d09f9733b,1723,0,5.584,2,0
bb8ca35d09f9733b,1734,0,3.354,2,0
bb8ca35d09f9733b,1735,0,6.185,2,0
bb8ca35d09f9733b,1736,0,5.257,2,0
bb8ca35d09f9733b,1762,0,1.932,2,0
3cde5aa48d39dd33,1162,3,2.579,2,0
3cde5aa48d39dd33,1002,3,2.027,2,0
ebde0d6cf5951317,578,1,3.153,2,0
ebde0d6cf5951317,462,2,1.22,1,0
ebde0d6cf5951317,465,2,3.521,1,0
ebde0d6cf5951317,472,0,2.372,2,0
ebde0d6cf5951317,477,1,1.443,2,0
ebde0d6cf5951317,484,2,6.679,3,0
ebde0d6cf5951317,491,2,3.251,1,0
ebde0d6cf5951317,495,0,7.287,2,0
ebde0d6cf5951317,496,0,3.211,2,0
ebde0d6cf5951317,503,2,6.066,3,0
ebde0d6cf5951317,506,0,6.89,2,0
79c5df1f64000617,2149,2,1.317,0,0
79c5df1f64000617,82,3,1.256,2,0
79c5df1f64000617,144,0,1.945,2,0
cf50182fd464ee16,278,3,3.645,2,0
cf50182fd464ee16,104,2,2.309,0,0
cf50182fd464ee16,115,3,2.194,2,0
6546ad46b8d7b6ff,4,2,3.488,1,0
6546ad46b8d7b6ff,6,1,1.224,2,0
6546ad46b8d7b6ff,10,1,4.613,2,0
6546ad46b8d7b6ff,11,3,2.099,2,0
6546ad46b8d7b6ff,12,1,4.984,2,0
6546ad46b8d7b6ff,14,1,2.564,2,0
6546ad46b8d7b6ff,19,1,3.24,2,0
6546ad46b8d7b6ff,22,3,4.326,2,0
6546ad46b8d7b6ff,23,1,1.611,2,0
6546ad46b8d7b6ff,25,1,7.032,2,0
6546ad46b8d7b6ff,30,1,1.02,2,1
6546ad46b8d7b6ff,34,2,1.144,1,1
cdf0fd8dfe1ca329,956,0,1.573,2,0
cdf0fd8dfe1ca329,871,0,5.469,2,0
cdf0fd8dfe1ca329,872,0,5.265,2,0
cdf0fd8dfe1ca329,874,3,1.76,2,0
cdf0fd8dfe1ca329,875,3,1.483,2,0
cdf0fd8dfe1ca329,877,0,5.716,2,0
cdf0fd8dfe1ca329,878,0,2.117,2,0
cdf0fd8dfe1ca329,881,0,2.222,2,0
7bae832d1d961d08,2801,2,2.787,1,0
7bae832d1d961d08,2560,0,4.3,2,0
7bae832d1d961d08,2561,1,1.629,2,0
7bae832d1d961d08,2562,0,3.385,2,0
7bae832d1d961d08,2564,0,2.04,2,0
7bae832d1d961d08,2566,0,5.422,2,0
7bae832d1d961d08,2568,0,12.672,2,0
7bae832d1d961d08,2569,2,2.33,1,0
7bae832d1d961d08,2570,2,2.231,1,0
7bae832d1d961d08,2532,2,3.5,1,0
7bae832d1d961d08,2534,2,2.611,1,0
7bae832d1d961d08,2535,2,2.626,1,0
7bae832d1d961d08,2536,2,2.832,1,0
7bae832d1d961d08,2537,1,3.162,3,0
7bae832d1d961d08,2538,2,2.422,1,0
7bae832d1d961d08,2539,2,3.005,1,0
7bae832d1d961d08,2540,2,3.237,1,0
7bae832d1d961d08,2542,2,4.713,3,0
7bae832d1d961d08,2544,2,3.155,1,0
7bae832d1d961d08,2546,2,5.397,3,0
7bae832d1d961d08,2548,2,3.621,1,0
7bae832d1d961d08,2550,2,2.431,3,0
7bae832d1d961d08,2555,2,5.362,3,0
7bae832d1d961d08,2556,1,5.985,2,0
7bae832d1d961d08,2559,1,2.79,2,0
7f9234e1a0320211,1895,3,1.71,2,0
7f9234e1a0320211,1089,3,1.444,1,0
273162cdefb76e69,5649,1,3.259,2,0
273162cdefb76e69,2207,1,4.746,2,0
273162cdefb76e69,2208,1,6.927,2,0
273162cdefb76e69,2209,3,1.339,1,0
273162cdefb76e69,2216,1,4.138,2,0
273162cdefb76e69,2220,1,2.705,2,0
273162cdefb76e69,2224,1,2.351,2,0
273162cdefb76e69,2229,1,7.007,2,0
273162cdefb76e69,2233,1,4.266,2,0
e954a6209cee870,1389,3,2.526,2,0
e954a6209cee870,1311,3,2.354,2,0
e954a6209cee870,1314,0,1.944,2,0
e954a6209cee870,1316,2,1.12,0,1
e954a6209cee870,1319,2,1.834,0,0
e954a6209cee870,1324,0,1.062,2,1
e954a6209cee870,1325,0,6.68,2,0
e954a6209cee870,1326,0,1.479,2,0
e954a6209cee870,1328,0,2.572,2,0
e954a6209cee870,1332,0,2.113,2,0
e954a6209cee870,1333,0,2.534,2,0
e954a6209cee870,1336,1,3.993,2,0
eca5cd0a0464e955,1871,3,1.158,2,1
eca5cd0a0464e955,1312,3,1.163,2,1
eca5cd0a0464e955,1321,0,1.151,2,1
eca5cd0a0464e955,1322,0,1.135,3,1
eca5cd0a0464e955,1323,0,2.62,2,0
eca5cd0a0464e955,1328,0,1.007,2,1
eca5cd0a0464e955,1329,1,4.96,2,0
eca5cd0a0464e955,1332,0,3.466,2,0
eca5cd0a0464e955,1336,2,1.687,0,0
eca5cd0a0464e955,1338,0,1.07,3,1
eca5cd0a0464e955,1340,1,5.778,2,0
eca5cd0a0464e955,1342,2,1.262,3,0
f110cfcde3a2650d,3,1,2.83,2,0
f110cfcde3a2650d,4,3,3.139,2,0
f110cfcde3a2650d,10,1,5.207,2,0
f110cfcde3a2650d,13,1,4.672,2,0
f110cfcde3a2650d,15,1,7.657,2,0
772ccf27ec3b78ae,42,2,2.641,1,0
772ccf27ec3b78ae,12,2,5.969,3,0
2e4147e25642dc94,2452,1,2.431,2,0
2e4147e25642dc94,1313,1,6.567,2,0
2e4147e25642dc94,1332,3,4.124,2,0
